coded_v1
,equal,reqeduc,reqcomp,reqorg,call,gender,ethnicity,
3929,0,0,1,0,0,0,0,
3930,0,0,1,0,0,0,0,
3931,0,0,0,0,0,0,1,
3932,0,0,0,0,0,1,0,
3933,0,0,0,0,0,0,1,
3934,0,0,0,0,0,1,0,
3935,1,0,0,0,0,0,0,
3936,0,0,0,0,0,0,0,
3937,1,0,0,0,0,0,1,
3938,1,0,0,0,0,0,0,
3939,0,0,0,0,0,0,1,
3940,1,0,0,0,0,0,1,
3941,0,0,0,1,0,0,0,
3942,0,0,0,1,0,0,0,
3943,0,0,0,1,0,0,1,
3944,0,0,0,1,0,0,1,
3945,1,0,1,0,0,0,0,
3946,1,0,1,0,0,0,1,
3947,1,0,1,0,0,0,1,
3948,1,0,1,0,0,0,0,
3949,1,0,0,0,0,0,1,
3950,1,0,0,0,0,0,0,
3951,1,0,0,0,0,1,1,
3952,1,0,0,0,0,0,0,
3953,1,0,1,1,0,0,1,
3954,1,0,1,1,1,0,0,
3955,1,0,1,1,0,0,0,
3956,1,0,1,1,0,0,1,
3957,0,0,1,1,0,0,1,
3958,0,0,1,1,0,0,1,
3959,0,0,1,1,0,0,0,
3960,0,0,1,1,0,0,0,
3961,1,0,0,0,0,0,0,
3962,1,0,0,0,0,0,1,
3963,0,0,1,1,0,0,1,
3964,1,0,0,0,0,1,0,
3965,1,0,0,0,0,0,1,
3966,0,0,1,1,0,0,0,
3967,0,0,1,1,0,0,1,
3968,0,0,1,1,0,0,0,
3969,1,0,0,0,0,1,1,
3970,1,0,0,0,0,0,0,
3971,1,0,0,0,0,0,0,
3972,1,0,0,0,0,0,1,
3973,1,0,1,1,0,0,1,
3974,1,0,1,1,0,0,0,
3975,1,0,1,1,0,0,0,
3976,1,0,1,1,0,0,1,
3977,1,0,0,0,0,0,1,
3978,1,0,0,0,0,0,0,
3979,0,0,1,0,0,0,1,
3980,0,0,1,0,0,0,0,
3981,0,0,1,0,0,0,1,
3982,0,0,1,0,0,0,0,
3983,0,0,1,0,0,1,1,
3984,0,0,1,0,0,1,0,
3985,0,0,1,0,0,1,1,
3986,0,0,1,0,0,1,0,
3987,0,0,0,0,0,0,1,
3988,0,0,0,0,0,0,0,
3989,0,0,0,0,0,1,1,
3990,0,0,0,0,0,1,0,
3991,0,0,0,0,0,1,1,
3992,0,0,0,0,0,0,0,
3993,0,0,0,0,0,0,1,
3994,0,0,0,0,0,0,0,
3995,0,0,1,0,0,0,1,
3996,1,1,0,0,0,1,1,
3997,0,0,1,0,0,0,0,
3998,1,1,0,0,0,1,0,
3999,0,0,1,0,0,0,1,
4000,0,0,1,0,0,0,0,
4001,1,0,1,0,0,0,1,
4002,0,0,0,0,0,1,0,
4003,1,0,1,0,0,0,1,
4004,1,0,1,0,0,0,0,
4005,1,0,1,0,0,0,0,
4006,0,0,0,0,0,1,1,
4007,0,0,0,0,1,0,1,
4008,0,0,0,0,1,0,0,
4009,0,0,0,0,0,0,0,
4010,1,1,1,0,0,0,1,
4011,1,1,1,0,0,0,1,
4012,0,0,0,0,0,0,1,
4013,1,1,1,0,0,0,0,
4014,1,1,1,0,0,0,0,
4015,1,1,1,0,0,0,1,
4016,1,1,1,0,0,0,0,
4017,1,1,1,0,0,0,1,
4018,1,1,1,0,0,0,0,
4019,1,0,0,0,1,0,1,
4020,1,0,0,0,0,1,0,
4021,1,0,1,0,0,0,1,
4022,1,0,1,0,0,0,0,
4023,1,0,1,0,0,0,1,
4024,1,0,1,0,0,0,0,
4025,0,0,0,0,0,0,1,
4026,0,0,0,0,0,0,1,
4027,0,0,0,0,0,0,0,
4028,0,0,0,0,0,0,0,
4029,0,0,0,0,0,1,1,
4030,0,0,0,0,0,1,0,
4031,0,1,1,0,0,0,1,
4032,0,1,1,0,0,0,0,
4033,0,1,1,0,0,0,1,
4034,0,1,1,0,0,0,0,
4035,0,0,0,0,0,0,1,
4036,0,0,0,0,0,0,0,
4037,0,0,0,0,0,0,1,
4038,0,0,0,0,0,0,1,
4039,0,0,0,0,0,0,0,
4040,0,0,0,0,0,0,0,
4041,0,0,1,0,0,0,0,
4042,0,0,1,0,0,0,1,
4043,0,0,1,0,0,0,0,
4044,0,0,1,0,0,0,1,
4045,0,0,1,0,0,0,0,
4046,0,0,1,0,1,0,1,
4047,0,0,1,0,0,0,0,
4048,0,0,1,0,0,0,1,
4049,0,0,1,0,0,0,1,
4050,0,0,1,0,0,0,1,
4051,0,0,0,0,0,0,1,
4052,0,0,0,0,0,1,0,
4053,0,0,1,0,0,0,0,
4054,0,0,1,0,0,0,0,
4055,0,0,0,0,0,0,0,
4056,0,0,0,0,0,1,1,
4057,0,0,1,0,0,0,0,
4058,0,0,1,0,0,0,1,
4059,0,0,1,0,0,0,0,
4060,0,0,1,0,0,0,1,
4061,0,0,1,0,0,0,0,
4062,0,0,1,0,0,0,1,
4063,0,0,0,0,0,1,0,
4064,0,0,0,0,0,1,1,
4065,0,0,1,0,0,0,1,
4066,0,0,1,0,0,0,0,
4067,0,1,1,0,1,0,1,
4068,0,1,1,0,0,0,1,
4069,0,1,1,0,0,0,0,
4070,0,1,1,0,0,0,0,
4071,1,0,0,0,1,0,1,
4072,1,0,0,0,1,1,1,
4073,1,0,0,0,1,1,0,
4074,1,0,0,0,1,0,0,
4075,0,0,0,0,0,0,1,
4076,0,0,0,0,0,0,0,
4077,0,0,0,0,0,0,1,
4078,0,0,0,0,0,0,0,
4079,0,0,1,0,0,0,0,
4080,0,0,1,0,0,0,1,
4081,0,0,0,0,0,1,1,
4082,0,0,1,0,0,0,1,
4083,0,0,0,0,0,1,1,
4084,0,0,1,0,0,0,0,
4085,0,0,0,0,1,0,0,
4086,0,0,0,0,1,0,0,
4087,0,0,0,0,0,0,0,
4088,0,0,0,0,0,0,1,
4089,0,0,1,0,0,1,1,
4090,0,0,0,0,0,0,1,
4091,0,0,0,0,0,0,0,
4092,1,0,0,0,0,0,1,
4093,1,1,0,0,0,1,1,
4094,0,0,1,0,0,1,1,
4095,0,0,0,0,0,1,1,
4096,1,0,0,0,0,1,0,
4097,0,0,0,0,0,1,0,
4098,1,1,0,0,0,1,0,
4099,1,1,0,0,0,0,1,
4100,0,0,0,0,0,0,1,
4101,0,0,0,0,0,1,0,
4102,0,0,0,0,0,0,0,
4103,0,0,1,0,0,0,0,
4104,1,0,0,0,0,0,0,
4105,0,0,0,0,0,0,0,
4106,0,0,0,0,0,0,1,
4107,0,0,0,0,0,1,1,
4108,0,0,0,0,0,0,1,
4109,0,0,0,0,0,0,1,
4110,0,0,0,0,0,0,0,
4111,1,0,0,0,0,1,1,
4112,0,0,1,0,0,1,0,
4113,0,0,0,0,0,1,0,
4114,1,1,0,0,0,1,0,
4115,0,0,1,0,0,0,0,
4116,0,0,1,0,0,0,1,
4117,0,0,1,0,0,0,1,
4118,0,0,1,0,0,0,0,
4119,0,0,0,0,0,1,1,
4120,0,0,0,0,0,1,1,
4121,0,0,0,0,0,1,0,
4122,0,0,0,0,0,1,0,
4123,1,1,1,0,0,0,0,
4124,1,1,1,0,0,1,0,
4125,1,1,1,0,0,1,1,
4126,1,1,1,0,0,0,1,
4127,1,0,0,0,1,1,1,
4128,1,0,0,0,1,1,1,
4129,1,0,0,0,1,1,0,
4130,1,0,0,0,1,0,0,
4131,0,0,1,0,0,0,1,
4132,0,0,1,0,0,0,0,
4133,0,0,1,0,0,0,1,
4134,0,0,1,0,0,0,0,
4135,0,0,0,0,0,1,1,
4136,0,0,0,0,0,1,0,
4137,0,0,0,0,0,0,0,
4138,0,0,0,0,0,1,1,
4139,0,0,1,0,0,0,1,
4140,0,0,1,0,0,0,0,
4141,0,0,1,0,0,0,0,
4142,0,0,1,0,0,0,1,
4143,1,0,0,0,1,1,1,
4144,1,0,0,0,1,0,0,
4145,1,0,0,0,0,1,1,
4146,1,0,0,0,1,1,0,
4147,0,0,0,0,0,0,1,
4148,0,0,0,0,0,1,0,
4149,0,0,0,0,0,0,0,
4150,0,0,0,0,0,1,1,
4151,0,0,1,0,0,0,1,
4152,0,0,1,0,0,0,0,
4153,0,0,1,0,0,0,1,
4154,0,0,1,0,0,0,0,
4155,1,0,0,0,0,1,1,
4156,1,0,0,0,0,1,0,
4157,1,0,0,0,0,1,1,
4158,1,0,0,0,0,0,0,
4159,0,0,0,0,0,0,0,
4160,0,0,0,0,0,1,1,
4161,0,0,0,0,0,0,1,
4162,0,0,0,0,0,1,0,
4163,0,0,0,0,0,0,1,
4164,0,0,0,0,0,1,0,
4165,0,0,0,0,0,0,1,
4166,0,0,0,0,0,1,0,
4167,0,0,1,0,0,1,1,
4168,0,0,1,0,0,1,0,
4169,0,0,1,0,1,0,0,
4170,0,0,1,0,0,1,1,
4171,0,0,0,0,0,1,1,
4172,0,0,0,0,0,1,0,
4173,0,0,0,0,0,1,1,
4174,0,0,0,0,0,0,0,
4175,0,0,1,0,0,0,0,
4176,0,0,1,0,0,0,1,
4177,0,0,1,0,0,0,1,
4178,0,0,1,0,0,0,0,
4179,1,0,1,0,0,0,1,
4180,1,0,0,0,0,0,1,
4181,1,0,1,0,0,0,1,
4182,1,0,1,0,0,0,0,
4183,1,0,1,0,0,0,0,
4184,1,0,0,0,0,0,0,
4185,0,0,0,0,0,0,1,
4186,0,0,0,0,0,0,1,
4187,0,0,0,0,0,0,0,
4188,0,0,0,0,0,0,0,
4189,0,1,0,1,0,0,1,
4190,0,1,0,1,0,0,0,
4191,0,0,0,0,1,0,1,
4192,0,0,0,0,0,0,0,
4193,0,0,0,0,0,0,0,
4194,0,0,0,0,1,0,1,
4195,1,0,1,0,0,0,1,
4196,0,0,0,0,0,0,1,
4197,1,0,1,0,0,0,0,
4198,0,0,0,0,0,0,1,
4199,1,0,1,0,0,0,1,
4200,0,0,0,0,0,0,0,
4201,1,0,1,0,0,0,0,
4202,0,0,0,0,0,1,0,
4203,1,0,1,0,0,0,1,
4204,1,0,1,0,0,0,1,
4205,1,0,1,0,0,0,0,
4206,1,0,1,0,0,0,0,
4207,0,0,1,0,0,0,1,
4208,0,0,1,0,0,0,0,
4209,0,0,1,0,0,0,1,
4210,0,0,1,0,0,0,0,
4211,1,0,1,0,0,0,1,
4212,1,0,1,0,0,0,0,
4213,1,0,1,0,0,0,1,
4214,1,0,1,0,0,0,0,
4215,0,1,0,1,0,0,1,
4216,1,0,0,0,0,0,1,
4217,1,0,0,0,0,1,0,
4218,1,0,0,0,0,1,0,
4219,1,0,0,0,0,1,1,
4220,0,1,0,1,0,0,1,
4221,0,1,0,1,0,0,0,
4222,0,1,0,1,0,0,0,
4223,0,0,1,0,0,0,0,
4224,0,0,1,0,0,0,1,
4225,0,0,1,0,0,0,1,
4226,0,0,1,0,0,0,0,
4227,0,1,1,0,0,0,1,
4228,0,1,1,0,0,0,0,
4229,0,1,1,0,0,0,1,
4230,0,0,0,0,0,0,1,
4231,0,1,1,0,0,0,0,
4232,0,0,0,0,0,1,0,
4233,0,0,1,0,0,0,1,
4234,0,0,1,0,0,0,0,
4235,0,0,1,0,0,0,0,
4236,0,0,1,0,0,0,1,
4237,1,0,1,1,0,0,0,
4238,1,0,1,1,0,0,1,
4239,1,0,1,1,0,0,1,
4240,1,0,1,1,0,0,0,
4241,1,0,0,0,0,0,1,
4242,1,0,0,0,1,1,0,
4243,1,0,0,0,0,1,0,
4244,1,0,0,0,1,1,1,
4245,0,0,1,0,0,1,1,
4246,0,0,1,0,1,0,1,
4247,0,0,1,0,1,0,0,
4248,0,0,1,0,0,0,1,
4249,0,0,1,0,1,0,0,
4250,0,0,1,0,0,1,0,
4251,0,0,1,0,0,0,0,
4252,0,0,0,0,0,1,1,
4253,0,0,0,0,0,1,1,
4254,0,0,1,0,0,0,1,
4255,0,0,1,0,0,0,0,
4256,0,0,0,0,0,0,0,
4257,0,0,1,0,0,0,1,
4258,0,0,0,0,0,0,0,
4259,0,0,0,0,0,1,1,
4260,0,0,0,0,0,0,1,
4261,0,0,0,0,0,0,1,
4262,0,0,0,0,0,0,0,
4263,0,0,0,0,0,1,0,
4264,0,0,0,0,0,0,0,
4265,1,0,1,0,0,0,1,
4266,1,0,1,0,0,0,0,
4267,1,0,1,0,0,0,1,
4268,1,0,1,0,0,0,0,
4269,0,1,1,0,0,0,1,
4270,0,1,1,0,0,0,0,
4271,1,0,0,0,0,0,0,
4272,0,1,1,0,0,0,0,
4273,0,1,1,0,0,0,1,
4274,1,0,0,0,0,1,1,
4275,1,0,1,0,0,0,0,
4276,1,0,1,0,0,0,1,
4277,1,0,1,0,0,0,1,
4278,1,0,1,0,0,0,0,
4279,1,0,1,0,0,0,1,
4280,1,0,1,0,0,0,1,
4281,1,0,1,0,0,0,0,
4282,1,0,1,0,0,0,0,
4283,1,0,1,0,0,0,1,
4284,1,0,1,0,0,0,0,
4285,1,0,1,0,0,0,0,
4286,0,0,0,0,1,1,0,
4287,0,0,0,0,1,1,1,
4288,1,0,1,0,0,0,1,
4289,0,0,1,0,0,0,0,
4290,0,0,1,0,0,0,1,
4291,0,0,1,0,0,0,0,
4292,0,0,1,0,0,0,1,
4293,0,0,0,0,0,0,1,
4294,1,0,1,0,0,0,0,
4295,1,0,1,0,1,0,1,
4296,1,0,1,0,0,0,0,
4297,1,0,1,0,1,0,1,
4298,0,0,0,0,0,1,0,
4299,1,1,1,0,0,0,1,
4300,1,1,1,0,0,0,1,
4301,1,1,1,0,0,0,0,
4302,1,1,1,0,0,0,0,
4303,0,0,1,0,0,0,1,
4304,0,0,1,0,0,0,1,
4305,0,0,1,0,0,0,0,
4306,0,0,1,0,0,0,0,
4307,0,0,1,0,0,0,0,
4308,0,0,1,0,0,0,1,
4309,0,0,0,0,0,0,1,
4310,0,0,0,0,0,1,0,
4311,0,0,0,0,0,0,1,
4312,0,0,0,0,0,0,0,
4313,0,0,1,0,0,0,1,
4314,0,0,1,0,0,0,0,
4315,0,0,1,0,0,0,0,
4316,0,0,1,0,0,0,1,
4317,0,0,1,0,0,0,1,
4318,0,0,1,0,0,0,1,
4319,0,0,0,0,0,0,1,
4320,0,0,0,0,0,1,0,
4321,0,0,1,0,0,0,0,
4322,0,0,1,0,0,0,0,
4323,1,1,1,0,0,0,1,
4324,1,1,1,0,0,0,1,
4325,1,1,1,0,0,0,0,
4326,1,1,1,0,0,0,0,
4327,0,0,0,0,0,1,0,
4328,0,0,0,0,0,0,0,
4329,0,0,0,0,0,0,1,
4330,0,0,0,0,0,0,1,
4331,0,0,0,0,0,1,0,
4332,0,0,1,0,0,0,0,
4333,0,0,0,0,1,0,1,
4334,0,0,1,0,0,0,1,
4335,0,0,0,0,1,0,1,
4336,0,0,0,0,1,0,0,
4337,1,0,0,0,0,0,1,
4338,0,0,0,0,0,1,1,
4339,0,0,0,0,0,0,1,
4340,0,0,0,0,0,1,0,
4341,1,0,0,0,0,1,0,
4342,0,0,0,0,0,1,0,
4343,0,0,0,0,0,0,1,
4344,0,0,0,0,0,0,1,
4345,0,0,0,0,0,0,0,
4346,1,0,0,0,0,0,0,
4347,0,0,0,0,0,0,0,
4348,0,0,0,0,0,0,0,
4349,0,0,0,0,0,0,0,
4350,1,0,0,0,0,0,0,
4351,0,0,0,0,0,0,0,
4352,1,0,0,0,0,0,1,
4353,0,0,0,0,0,0,1,
4354,0,0,0,0,0,0,1,
4355,1,0,0,0,0,1,1,
4356,0,0,0,0,0,0,1,
4357,1,0,0,0,0,1,0,
4358,0,0,0,0,0,0,1,
4359,1,0,0,0,0,1,1,
4360,0,0,0,0,0,1,0,
4361,0,0,1,0,0,0,1,
4362,0,0,1,0,0,0,1,
4363,0,0,1,0,1,0,0,
4364,0,0,1,0,0,0,0,
4365,1,0,0,0,0,1,1,
4366,1,0,0,0,0,1,1,
4367,1,0,0,0,0,0,0,
4368,1,0,0,0,0,1,0,
4369,1,0,0,0,0,1,1,
4370,1,0,0,0,1,0,1,
4371,1,0,0,0,0,0,0,
4372,1,0,0,0,0,0,0,
4373,0,0,1,0,0,0,1,
4374,0,0,1,0,0,0,0,
4375,0,0,1,0,0,0,1,
4376,0,0,1,0,0,0,0,
4377,0,0,0,0,0,1,0,
4378,0,0,0,0,0,0,0,
4379,0,0,0,0,0,0,1,
4380,0,0,0,0,0,1,1,
4381,0,0,0,0,0,1,1,
4382,0,0,0,0,0,0,0,
4383,0,0,0,0,0,0,0,
4384,0,0,0,0,0,1,1,
4385,0,0,0,0,0,1,1,
4386,0,0,0,0,0,1,1,
4387,0,0,0,0,0,0,0,
4388,0,0,0,0,0,1,0,
4389,1,0,1,0,0,1,1,
4390,1,0,1,0,0,0,0,
4391,1,0,1,0,0,1,1,
4392,1,0,1,0,0,1,0,
4393,0,1,0,0,0,0,1,
4394,0,1,0,0,0,0,1,
4395,0,1,0,0,0,1,0,
4396,0,1,0,0,0,0,0,
4397,0,0,0,0,0,0,0,
4398,0,0,0,0,0,0,1,
4399,0,0,0,0,0,0,1,
4400,0,0,0,0,0,0,0,
4401,1,0,0,0,1,1,1,
4402,1,0,0,0,1,0,0,
4403,1,0,0,0,0,1,1,
4404,1,0,0,0,1,0,0,
4405,1,0,0,0,0,0,1,
4406,1,0,0,0,0,0,0,
4407,1,0,0,0,0,0,1,
4408,1,0,0,0,0,0,0,
4409,0,0,1,0,1,0,0,
4410,0,0,1,0,1,0,1,
4411,0,0,1,0,0,0,0,
4412,0,0,1,0,1,0,1,
4413,0,0,1,0,0,0,0,
4414,0,0,1,0,0,0,1,
4415,0,1,0,0,0,0,1,
4416,0,1,0,0,0,1,0,
4417,0,1,0,0,0,1,1,
4418,0,1,0,0,0,1,0,
4419,1,1,1,0,0,0,1,
4420,1,1,1,0,0,0,1,
4421,1,1,1,0,0,0,0,
4422,1,1,1,0,0,0,0,
4423,1,0,1,1,0,0,1,
4424,1,0,1,1,0,0,0,
4425,1,0,1,1,0,0,1,
4426,1,0,1,1,0,0,0,
4427,0,0,0,0,0,1,1,
4428,0,0,0,0,1,1,0,
4429,0,0,0,0,0,0,1,
4430,0,0,0,0,0,0,0,
4431,0,0,0,0,0,0,1,
4432,0,0,0,0,0,1,0,
4433,0,0,1,0,0,0,1,
4434,0,0,1,0,0,0,1,
4435,0,0,1,0,0,0,0,
4436,0,0,1,0,0,0,0,
4437,0,0,1,1,0,0,0,
4438,0,0,1,1,0,0,1,
4439,0,0,1,1,0,0,0,
4440,0,0,1,1,0,0,1,
4441,0,0,1,0,0,0,0,
4442,0,0,1,0,0,0,1,
4443,0,0,1,0,0,0,1,
4444,0,0,1,0,0,0,0,
4445,1,0,1,0,0,0,1,
4446,1,0,1,0,0,0,0,
4447,1,0,1,0,0,0,0,
4448,1,0,1,0,0,0,1,
4449,0,0,0,0,0,0,0,
4450,0,0,0,0,0,0,1,
4451,0,0,0,0,0,0,1,
4452,0,0,0,0,0,0,1,
4453,0,0,0,0,0,0,0,
4454,0,0,0,0,0,1,0,
4455,0,0,1,0,0,0,0,
4456,0,0,1,0,0,0,1,
4457,0,0,1,0,0,0,1,
4458,0,0,1,0,0,0,0,
4459,0,0,0,0,0,0,1,
4460,1,0,1,0,0,0,1,
4461,0,0,0,0,0,1,0,
4462,1,0,1,0,0,0,0,
4463,0,0,0,0,0,0,0,
4464,0,0,0,0,0,0,1,
4465,0,0,0,1,0,0,0,
4466,0,0,0,1,0,0,1,
4467,0,0,0,1,0,0,1,
4468,0,0,0,1,0,0,0,
4469,1,0,0,0,0,1,1,
4470,1,0,0,0,0,1,0,
4471,1,0,1,0,0,1,1,
4472,1,0,0,0,0,1,1,
4473,1,0,1,0,0,1,0,
4474,1,0,0,0,0,1,0,
4475,1,0,1,0,1,1,1,
4476,1,0,1,0,0,1,0,
4477,0,0,1,0,0,0,1,
4478,0,0,1,0,0,0,0,
4479,0,0,1,0,0,0,1,
4480,0,0,1,0,0,0,0,
4481,1,1,1,0,0,0,1,
4482,0,0,0,0,0,0,1,
4483,0,0,0,0,0,0,0,
4484,1,1,1,0,0,0,1,
4485,1,1,1,0,0,0,0,
4486,1,1,1,0,0,0,0,
4487,1,0,1,0,0,0,0,
4488,1,0,1,0,0,0,1,
4489,1,0,1,0,0,0,1,
4490,0,1,0,0,0,1,1,
4491,0,1,0,0,0,0,0,
4492,1,0,1,0,0,0,0,
4493,0,0,1,0,0,0,0,
4494,0,0,1,0,0,0,1,
4495,0,0,1,0,0,0,0,
4496,0,0,1,0,0,0,1,
4497,0,0,1,0,0,0,0,
4498,0,0,0,0,0,0,1,
4499,0,0,0,0,0,0,0,
4500,0,0,0,0,0,0,0,
4501,0,0,0,0,0,0,1,
4502,0,0,1,0,0,0,1,
4503,1,0,1,0,0,0,1,
4504,1,0,1,0,0,0,1,
4505,1,0,1,0,0,0,0,
4506,1,0,1,0,0,0,0,
4507,1,0,1,0,0,0,1,
4508,1,0,1,0,0,0,0,
4509,1,0,1,0,0,0,1,
4510,1,0,1,0,0,0,0,
4511,0,0,1,0,0,0,1,
4512,1,0,0,0,0,1,0,
4513,0,0,1,0,0,0,0,
4514,1,0,0,0,0,1,1,
4515,0,0,1,0,0,0,1,
4516,0,0,1,0,0,0,0,
4517,0,0,1,0,0,0,1,
4518,0,0,1,0,0,0,1,
4519,0,0,1,0,0,0,0,
4520,0,0,1,0,0,0,0,
4521,0,0,1,0,0,0,0,
4522,0,0,1,0,0,0,1,
4523,0,0,0,0,0,1,1,
4524,0,0,0,0,0,1,0,
4525,0,0,1,0,0,0,1,
4526,0,0,1,0,0,0,0,
4527,1,0,1,0,0,0,1,
4528,1,0,1,0,0,0,0,
4529,1,0,1,0,0,0,1,
4530,1,0,1,0,0,0,0,
4531,1,0,1,0,0,0,0,
4532,1,0,1,0,0,0,1,
4533,1,0,1,0,0,0,1,
4534,1,0,1,0,0,0,0,
4535,0,0,1,0,0,1,1,
4536,0,0,0,0,0,0,1,
4537,0,0,0,0,0,0,0,
4538,0,0,1,0,0,0,0,
4539,0,0,0,0,0,0,0,
4540,0,0,0,0,0,0,1,
4541,1,0,0,0,0,1,1,
4542,1,0,0,0,0,0,0,
4543,0,1,0,0,0,0,1,
4544,0,1,0,0,0,0,1,
4545,0,1,0,0,0,0,0,
4546,0,1,0,0,0,0,0,
4547,1,0,0,0,0,0,1,
4548,0,0,1,0,0,0,0,
4549,0,0,1,0,0,0,1,
4550,1,0,0,0,0,1,0,
4551,0,0,1,0,0,0,0,
4552,0,0,1,0,0,0,1,
4553,0,0,0,0,0,0,1,
4554,0,0,1,0,0,0,1,
4555,0,0,0,0,0,0,1,
4556,0,0,0,0,0,0,0,
4557,0,0,1,0,0,0,0,
4558,0,0,0,0,0,0,0,
4559,0,0,0,0,1,0,1,
4560,0,0,0,0,0,0,1,
4561,0,0,0,0,0,0,0,
4562,0,0,0,0,1,1,0,
4563,1,0,1,0,0,0,1,
4564,0,0,0,0,0,0,1,
4565,0,0,0,0,0,1,1,
4566,1,0,0,0,0,1,1,
4567,0,0,0,0,0,1,1,
4568,1,0,0,0,0,0,1,
4569,1,0,0,0,0,1,0,
4570,1,0,0,0,0,0,0,
4571,0,0,0,0,0,0,1,
4572,1,0,0,0,0,1,0,
4573,1,0,1,0,0,1,0,
4574,0,0,0,0,0,1,0,
4575,0,0,0,0,0,1,1,
4576,1,0,0,0,0,1,1,
4577,1,0,0,0,0,1,0,
4578,1,0,0,0,0,0,1,
4579,0,0,0,0,0,0,1,
4580,1,0,0,0,0,0,0,
4581,0,0,0,0,0,0,0,
4582,1,0,0,0,0,0,1,
4583,1,0,1,0,0,0,1,
4584,0,0,0,0,0,1,1,
4585,0,0,0,0,0,1,0,
4586,0,0,0,0,0,1,0,
4587,0,0,0,0,0,0,1,
4588,1,0,0,0,0,0,1,
4589,0,0,0,0,0,0,0,
4590,0,0,0,0,0,0,0,
4591,0,0,0,0,0,0,0,
4592,1,0,1,0,0,1,0,
4593,0,0,0,0,0,1,0,
4594,1,0,0,0,0,1,0,
4595,0,0,0,0,0,0,1,
4596,0,0,0,0,0,0,1,
4597,0,0,0,0,0,0,0,
4598,0,0,0,0,0,1,0,
4599,1,0,0,0,0,0,0,
4600,1,0,0,0,0,1,1,
4601,1,0,0,0,0,1,0,
4602,1,0,0,0,0,0,1,
4603,1,0,0,0,0,0,1,
4604,1,0,0,0,1,0,0,
4605,1,0,0,0,0,0,1,
4606,1,0,0,0,0,0,0,
4607,0,0,0,0,0,0,1,
4608,0,0,0,0,0,0,0,
4609,0,0,0,0,0,1,0,
4610,0,0,0,0,0,0,1,
4611,0,0,0,0,0,0,1,
4612,0,0,0,0,1,0,1,
4613,0,0,0,0,0,0,0,
4614,0,0,0,0,0,0,0,
4615,1,0,0,0,0,0,1,
4616,1,0,0,0,0,0,0,
4617,1,0,0,0,0,1,1,
4618,1,0,0,0,0,1,0,
4619,0,0,0,0,0,0,1,
4620,0,0,0,0,0,0,1,
4621,0,0,0,0,0,0,0,
4622,0,0,0,0,0,0,0,
4623,0,0,1,0,0,1,1,
4624,0,0,1,0,0,0,0,
4625,0,0,1,0,0,0,1,
4626,0,0,1,0,0,0,0,
4627,0,0,0,0,0,1,1,
4628,0,0,0,0,0,1,0,
4629,0,0,0,0,0,0,0,
4630,0,0,0,0,0,0,1,
4631,0,0,1,0,0,0,0,
4632,0,0,1,0,0,0,1,
4633,0,0,1,0,0,0,0,
4634,0,0,1,0,0,0,1,
4635,0,0,0,0,0,1,1,
4636,0,0,0,0,0,0,0,
4637,0,0,0,0,0,1,0,
4638,0,0,0,0,0,0,1,
4639,0,1,0,0,0,0,0,
4640,0,1,0,0,0,0,0,
4641,0,1,0,0,0,0,1,
4642,0,1,0,0,0,0,1,
4643,0,0,0,0,0,1,1,
4644,0,0,1,0,0,0,1,
4645,0,0,0,0,0,0,0,
4646,0,0,1,0,0,0,0,
4647,0,0,0,0,0,0,1,
4648,0,0,1,0,0,0,0,
4649,0,0,0,0,0,1,0,
4650,0,0,1,0,0,0,1,
4651,0,0,1,0,0,0,1,
4652,0,0,1,0,0,0,0,
4653,0,0,1,0,0,0,1,
4654,0,0,1,0,0,0,0,
4655,0,0,1,1,0,0,1,
4656,0,0,1,1,0,0,0,
4657,0,0,1,1,0,0,1,
4658,0,0,1,1,0,0,0,
4659,0,0,0,0,0,1,0,
4660,0,0,0,0,0,1,0,
4661,0,0,0,0,0,0,1,
4662,0,0,0,0,0,0,1,
4663,1,0,0,0,0,0,1,
4664,1,0,0,0,0,0,1,
4665,1,0,0,0,0,0,1,
4666,1,0,0,0,0,1,0,
4667,1,0,0,0,0,0,0,
4668,1,0,0,0,0,0,0,
4669,0,0,1,1,0,0,0,
4670,0,0,1,1,0,0,1,
4671,0,0,1,1,0,0,0,
4672,0,0,1,1,0,0,1,
4673,1,0,1,0,0,0,0,
4674,1,0,1,0,0,0,1,
4675,1,0,1,0,0,0,1,
4676,1,0,1,0,0,0,0,
4677,0,0,1,0,0,0,1,
4678,0,0,1,0,1,0,0,
4679,0,0,1,0,1,0,0,
4680,0,0,1,0,0,0,1,
4681,0,0,0,1,0,0,1,
4682,0,0,0,1,0,0,1,
4683,0,0,0,1,0,0,0,
4684,0,0,0,1,0,0,0,
4685,0,0,0,1,0,0,0,
4686,0,0,0,0,0,1,1,
4687,0,0,0,1,0,0,1,
4688,0,0,0,1,0,0,1,
4689,0,0,0,1,0,0,0,
4690,0,0,0,0,0,1,0,
4691,0,0,1,0,0,0,0,
4692,0,0,1,0,0,0,1,
4693,0,0,1,0,0,0,0,
4694,0,0,1,0,0,0,1,
4695,1,0,1,0,0,0,1,
4696,1,0,1,0,0,0,0,
4697,1,0,1,0,0,0,1,
4698,1,0,1,0,0,0,0,
4699,1,0,1,0,0,0,0,
4700,1,0,1,0,1,0,1,
4701,1,0,1,0,0,0,0,
4702,1,0,1,0,1,0,1,
4703,0,0,0,0,0,1,0,
